# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0099999,9.634267807006836,0.28730419278144836,0.3495534360408783,-0.885009765625,4.8675537109375,0.0152587890625
0.029999900000000003,9.653421401977539,0.2537853717803955,0.45250412821769714,-1.251220703125,2.5787353515625,-0.244140625
0.0499999,9.696516990661621,0.20350714027881622,0.5219359993934631,-2.685546875,-0.5035400390625,0.274658203125
0.0699999,9.758766174316406,0.15322890877723694,0.5291185975074768,-2.8076171875,-2.1209716796875,0.91552734375
0.08999990000000001,9.818621635437012,0.1173158809542656,0.49559974670410156,-4.1961669921875,-0.762939453125,1.1138916015625
0.10999990000000001,9.864110946655273,0.10295066982507706,0.43095630407333374,-2.7618408203125,1.5106201171875,-1.556396484375
0.1299999,9.916783332824707,0.08140286058187485,0.3878606855869293,-2.3040771484375,3.2958984375,-4.241943359375
0.14999990000000002,9.93593692779541,0.08858546614646912,0.3734954595565796,-3.204345703125,2.227783203125,-8.880615234375
0.1699999,9.959878921508789,0.09576806426048279,0.395043283700943,-4.547119140625,-1.953125,-5.6304931640625
0.1899999,9.947908401489258,0.13407529890537262,0.42377370595932007,-3.173828125,-3.6163330078125,-1.2359619140625
0.20999990000000002,9.907206535339355,0.1867477297782898,0.44532153010368347,-2.2735595703125,-2.50244140625,-2.25830078125
0.2299999,9.852140426635742,0.24181437492370605,0.45489832758903503,-1.8768310546875,-2.3193359375,0.06103515625
0.2499999,9.785101890563965,0.26336219906806946,0.45010992884635925,-0.8697509765625,-3.509521484375,4.852294921875
0.2699999,9.72285270690918,0.27054479718208313,0.4572925269603729,-0.2593994140625,-4.364013671875,5.3558349609375
0.28999990000000003,9.696516990661621,0.2346317619085312,0.47165772318840027,0.8392333984375,-4.8370361328125,5.5694580078125
0.3099999,9.703699111938477,0.16759411990642548,0.4812345504760742,2.0904541015625,-6.5155029296875,5.859375
0.3299999,9.749189376831055,0.07422025501728058,0.4836287498474121,-0.6103515625,-8.544921875,5.2337646484375
0.34999990000000003,9.816226959228516,-0.019153613597154617,0.4405331015586853,-0.9765625,-10.5743408203125,4.9285888671875
0.3699999,9.880870819091797,-0.08619125932455063,0.36152446269989014,-0.6561279296875,-10.8642578125,4.974365234375
0.3899999,9.93354320526123,-0.12210428714752197,0.24899697303771973,-0.732421875,-9.27734375,5.889892578125
0.40999990000000003,9.971850395202637,-0.1149216815829277,0.12928688526153564,-0.1678466796875,-6.0577392578125,4.486083984375
0.4299999,9.995792388916016,-0.09816227108240128,0.043095629662275314,-0.244140625,-3.6773681640625,3.1280517578125
0.4499999,10.02691650390625,-0.07900865375995636,0.009576806798577309,-0.0152587890625,-3.204345703125,4.7607421875
0.4699999,10.053253173828125,-0.07182604819536209,0.021547814831137657,2.105712890625,-3.509521484375,4.9591064453125
0.4899999,10.070012092590332,-0.06703764945268631,0.043095629662275314,2.9144287109375,-3.8299560546875,4.8675537109375
0.5099999,10.0580415725708,-0.07422025501728058,0.05985504388809204,1.3275146484375,-2.471923828125,4.425048828125
0.5299999,10.012551307678223,-0.07422025501728058,0.06703764945268631,0.518798828125,-0.1983642578125,3.082275390625
0.5499999,9.938331604003906,-0.07182604819536209,0.08379705995321274,1.6021728515625,1.5869140625,2.4566650390625
0.5699999,9.837775230407715,-0.05746084079146385,0.12449848651885986,1.8310546875,1.9073486328125,2.0294189453125
0.5899998999999999,9.751583099365234,-0.047884032130241394,0.18914192914962769,2.655029296875,0.2593994140625,1.40380859375
0.6099998999999999,9.68694019317627,-0.047884032130241394,0.2537853717803955,3.3721923828125,0,0.9307861328125
0.6299999,9.658209800720215,-0.0694318488240242,0.304063618183136,4.0283203125,-1.129150390625,-0.7781982421875
0.6499999,9.66539192199707,-0.11013327538967133,0.3280056416988373,1.800537109375,-10.986328125,-3.6163330078125
0.6699999,9.672574996948242,-0.15801730751991272,0.3280056416988373,-0.946044921875,-16.357421875,-0.823974609375
0.6899999,9.66539192199707,-0.181959331035614,0.3016694188117981,0.4425048828125,-6.591796875,-1.4495849609375
0.7099999,9.641449928283691,-0.181959331035614,0.2561795711517334,1.8310546875,-2.9754638671875,-2.4871826171875
0.7299998999999999,9.612719535827637,-0.14604631066322327,0.19632454216480255,1.4190673828125,-6.0272216796875,0.579833984375
0.7499998999999999,9.603142738342285,-0.10773907601833344,0.12928688526153564,1.6632080078125,-5.4168701171875,0.1678466796875
0.7699999,9.627084732055664,-0.08140286058187485,0.06224924325942993,2.4261474609375,-4.302978515625,0.9918212890625
0.7899999,9.679757118225098,-0.08619125932455063,0.009576806798577309,0.946044921875,-5.523681640625,3.0975341796875
0.8099999,9.749189376831055,-0.11971008777618408,-0.023942016065120697,0.640869140625,-4.241943359375,1.678466796875
0.8299999,9.825803756713867,-0.16759411990642548,-0.031124621629714966,1.9683837890625,-1.1749267578125,0.7171630859375
0.8499998999999999,9.876082420349121,-0.2059013396501541,-0.023942016065120697,4.547119140625,5.7373046875,1.2359619140625
0.8699998999999999,9.911994934082031,-0.22744916379451752,-0.004788403399288654,1.190185546875,-1.2359619140625,-0.2899169921875
0.8899999,9.919178009033203,-0.2322375625371933,0.004788403399288654,-1.983642578125,-6.744384765625,-0.0152587890625
0.9099999,9.911994934082031,-0.21308395266532898,0.0071826050989329815,-0.579833984375,-3.7994384765625,-1.861572265625
0.9299999,9.895236015319824,-0.19632454216480255,0.009576806798577309,0.396728515625,-2.38037109375,-3.60107421875
0.9499999,9.859322547912598,-0.16759411990642548,0.014365210197865963,0.8697509765625,-0.6866455078125,-2.1209716796875
0.9699998999999999,9.818621635437012,-0.14844051003456116,0.026336219161748886,1.373291015625,3.2196044921875,-0.213623046875
0.9899998999999999,9.782708168029785,-0.13168109953403473,0.040701430290937424,1.190185546875,1.861572265625,0.091552734375
1.0099999,9.763554573059082,-0.12689268589019775,0.05027823522686958,0.4119873046875,-3.2958984375,-1.0223388671875
