# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0099999,6.078877925872803,-3.514688014984131,5.937620162963867,-26.275634765625,-57.891845703125,33.416748046875
0.029999900000000003,5.724536418914795,-3.5458126068115234,6.076483726501465,-42.205810546875,-67.2607421875,76.47705078125
0.0499999,5.30076265335083,-4.041412353515625,6.138733386993408,-22.979736328125,-67.474365234375,93.414306640625
0.0699999,4.793191909790039,-4.800374507904053,6.224924564361572,-15.5792236328125,-56.8695068359375,74.9664306640625
0.08999990000000001,4.3622355461120605,-5.698200225830078,6.275202751159668,-63.0950927734375,-59.8602294921875,63.4918212890625
0.10999990000000001,3.8786067962646484,-6.232107162475586,6.411672115325928,-83.465576171875,-86.97509765625,84.6099853515625
0.1299999,3.4811692237854004,-6.959944248199463,6.289567947387695,-63.7969970703125,-108.9630126953125,109.619140625
0.14999990000000002,3.2609026432037354,-7.42681360244751,6.045359134674072,-28.411865234375,-78.521728515625,66.1163330078125
0.1699999,3.220201253890991,-8.176198959350586,5.614402770996094,-50.96435546875,-46.295166015625,25.87890625
0.1899999,3.359065055847168,-8.489839553833008,5.173870086669922,-67.4285888671875,-59.844970703125,14.2364501953125
0.20999990000000002,3.313575267791748,-8.528146743774414,5.16429328918457,-79.89501953125,-74.737548828125,41.9464111328125
0.2299999,3.1220390796661377,-8.518569946289062,5.243301868438721,-40.924072265625,-73.30322265625,74.3408203125
0.2499999,2.7293899059295654,-8.62630844116211,5.4444146156311035,-0.1220703125,-50.5828857421875,75.1190185546875
0.2699999,2.315192937850952,-9.040505409240723,5.585672378540039,-27.5726318359375,-40.6951904296875,61.492919921875
0.28999990000000003,1.987187385559082,-9.404424667358398,5.638344764709473,-60.8978271484375,-62.713623046875,51.3153076171875
0.3099999,1.7357962131500244,-9.78989028930664,5.48272180557251,-53.6346435546875,-76.3702392578125,39.1693115234375
0.3299999,1.5107412338256836,-9.835380554199219,5.216965675354004,0.8392333984375,-39.8406982421875,11.6729736328125
