# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0099999,11.39400577545166,-2.3750481605529785,-3.3925838470458984,-65.8416748046875,-63.0950927734375,15.1824951171875
0.029999900000000003,11.602301597595215,-2.2816741466522217,-3.646369218826294,-4.9896240234375,-22.8118896484375,24.5361328125
0.0499999,11.75553035736084,-1.9823989868164062,-4.02465295791626,11.8865966796875,8.453369140625,19.3939208984375
0.0699999,11.769895553588867,-1.7932571172714233,-4.206612586975098,5.0506591796875,14.9078369140625,6.9580078125
0.08999990000000001,11.599906921386719,-1.745373010635376,-4.194641590118408,13.4735107421875,21.9268798828125,-0.518798828125
0.10999990000000001,11.331756591796875,-1.7956513166427612,-4.060565948486328,21.7132568359375,31.3873291015625,-2.227783203125
0.1299999,10.919954299926758,-1.9321208000183105,-3.840299606323242,34.7442626953125,41.44287109375,13.885498046875
0.14999990000000002,10.465055465698242,-2.1164743900299072,-3.6535518169403076,31.1126708984375,43.88427734375,28.3966064453125
0.1699999,9.99339771270752,-2.346317768096924,-3.4596214294433594,32.684326171875,45.440673828125,22.03369140625
0.1899999,9.557653427124023,-2.607285737991333,-3.2537200450897217,33.721923828125,41.290283203125,14.6484375
0.20999990000000002,9.224859237670898,-2.829946517944336,-3.021482467651367,27.4505615234375,27.2064208984375,15.869140625
0.2299999,8.995016098022461,-2.9927520751953125,-2.7437551021575928,28.6712646484375,16.6473388671875,18.096923828125
0.2499999,8.820239067077637,-3.1076738834381104,-2.4660277366638184,31.7535400390625,11.9476318359375,11.0626220703125
0.2699999,8.734047889709473,-3.287238836288452,-2.3127987384796143,30.029296875,3.1585693359375,13.61083984375
0.28999990000000003,8.7484130859375,-3.4165258407592773,-2.1739351749420166,35.6292724609375,-25.054931640625,9.1094970703125
0.3099999,8.860940933227539,-3.536235809326172,-2.2697031497955322,28.6712646484375,-23.3612060546875,-11.71875
0.3299999,9.038111686706543,-3.552995204925537,-2.43011474609375,27.4200439453125,2.838134765625,-14.984130859375
0.34999990000000003,9.208099365234375,-3.5003228187561035,-2.5785553455352783,64.178466796875,9.9334716796875,6.500244140625
0.3699999,9.35654067993164,-3.3710360527038574,-2.5953147411346436,85.693359375,-5.706787109375,25.6500244140625
0.3899999,9.452308654785156,-3.272873640060425,-2.3965959548950195,63.446044921875,-4.7760009765625,19.5465087890625
0.40999990000000003,9.57441234588623,-3.155557870864868,-2.0159177780151367,38.5894775390625,15.533447265625,2.6092529296875
0.4299999,9.710882186889648,-3.066972494125366,-1.5418659448623657,38.116455078125,23.92578125,-7.354736328125
0.4499999,9.856928825378418,-2.9975404739379883,-1.1085153818130493,44.43359375,23.7579345703125,-10.7574462890625
0.4699999,10.007762908935547,-2.964021682739258,-0.6991068720817566,50.9796142578125,19.9432373046875,-11.077880859375
0.4899999,10.113107681274414,-2.983175277709961,-0.40462008118629456,49.86572265625,11.4898681640625,-6.195068359375
0.5099999,10.163386344909668,-3.045424461364746,-0.2537853717803955,44.647216796875,14.6942138671875,-4.8065185546875
0.5299999,10.120290756225586,-3.2297780513763428,-0.26096799969673157,30.914306640625,11.4898681640625,-6.9122314453125
0.5499999,9.943120002746582,-3.5003228187561035,-0.4381389021873474,27.2064208984375,7.4615478515625,0.3204345703125
0.5699999,9.670180320739746,-3.8594532012939453,-0.6823474764823914,34.5458984375,4.5013427734375,6.011962890625
0.5899998999999999,9.313444137573242,-4.223371982574463,-1.0223240852355957,28.472900390625,3.2501220703125,-3.9825439453125
0.6099998999999999,8.975862503051758,-4.477157115936279,-1.3335703611373901,23.1781005859375,5.7220458984375,-16.66259765625
0.6299999,8.700529098510742,-4.613626480102539,-1.5705963373184204,14.8468017578125,10.5133056640625,-18.4326171875
0.6499999,8.530540466308594,-4.616020679473877,-1.7166426181793213,1.2664794921875,17.547607421875,-24.139404296875
